Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
199.218750,-3.361129,-3.357761,0.003368
199.951172,-3.295543,-3.293544,0.002000
200.683594,-3.227044,-3.230394,-0.003350
201.416016,-3.159387,-3.168276,-0.008890
202.148438,-3.095770,-3.106159,-0.010389
202.880859,-3.038274,-3.044041,-0.005767
203.613281,-2.987678,-2.993402,-0.005724
204.345703,-2.943663,-2.958217,-0.014554
205.078125,-2.907024,-2.923033,-0.016010
205.810547,-2.878889,-2.887849,-0.008960
206.542969,-2.858849,-2.861460,-0.002611
207.275391,-2.845233,-2.851828,-0.006594
208.007812,-2.836722,-2.842196,-0.005473
208.740234,-2.831051,-2.832564,-0.001512
209.472656,-2.822993,-2.820264,0.002729
210.205078,-2.808232,-2.800458,0.007774
210.937500,-2.786923,-2.780652,0.006271
211.669922,-2.762134,-2.760846,0.001287
212.402344,-2.741487,-2.743369,-0.001882
213.134766,-2.726891,-2.736484,-0.009593
213.867188,-2.718700,-2.729598,-0.010899
214.599609,-2.715620,-2.722713,-0.007093
215.332031,-2.716882,-2.717339,-0.000457
216.064453,-2.722245,-2.725828,-0.003583
216.796875,-2.729823,-2.734318,-0.004495
217.529297,-2.739202,-2.742808,-0.003605
218.261719,-2.751712,-2.751475,0.000237
218.994141,-2.767939,-2.770863,-0.002924
219.726562,-2.787948,-2.790250,-0.002302
220.458984,-2.810050,-2.809638,0.000412
221.191406,-2.829324,-2.829025,0.000299
221.923828,-2.844770,-2.838693,0.006077
222.656250,-2.856369,-2.847678,0.008692
223.388672,-2.863966,-2.856662,0.007304
224.121094,-2.867040,-2.865647,0.001393
224.853516,-2.865222,-2.856434,0.008788
225.585938,-2.857928,-2.844069,0.013859
226.318359,-2.843871,-2.831705,0.012166
227.050781,-2.822211,-2.819340,0.002871
227.783203,-2.795403,-2.790674,0.004729
228.515625,-2.764565,-2.757149,0.007415
229.248047,-2.729700,-2.723625,0.006075
229.980469,-2.691752,-2.690101,0.001652
230.712891,-2.653053,-2.654021,-0.000969
231.445312,-2.615485,-2.616786,-0.001300
232.177734,-2.578933,-2.579550,-0.000617
232.910156,-2.542289,-2.542314,-0.000025
233.642578,-2.504927,-2.503119,0.001808
234.375000,-2.466535,-2.462652,0.003883
235.107422,-2.426284,-2.422185,0.004099
235.839844,-2.383618,-2.381718,0.001900
236.572266,-2.339210,-2.342978,-0.003769
237.304688,-2.295536,-2.305804,-0.010269
238.037109,-2.257017,-2.268630,-0.011613
238.769531,-2.225287,-2.231456,-0.006169
