Index,Coefficient
136,-2.129964059349732e-06
137,-2.116396672136034e-06
138,-2.091380338242743e-06
139,-2.064941099888529e-06
140,-1.999455662371474e-06
141,-1.878719672276929e-06
142,-1.765544311638223e-06
143,-1.697863240224251e-06
144,-1.642730580897478e-06
145,-1.593842625879915e-06
146,-1.555918629492226e-06
147,-1.505526256551093e-06
148,-1.458074507354468e-06
149,-1.413042696185585e-06
150,-1.325761900261568e-06
151,-1.240925030288054e-06
152,-1.194281026073440e-06
153,-1.130793407355668e-06
154,-1.066046138475940e-06
155,-1.029618942993693e-06
156,-9.719383342599031e-07
157,-9.198078601002635e-07
158,-9.325502219326154e-07
159,-9.635607511881972e-07
160,-9.779455467651132e-07
161,-9.760867669683648e-07
162,-9.472470878790773e-07
163,-9.266979077438009e-07
164,-9.203083095599141e-07
165,-8.916694582694618e-07
166,-8.836385063659691e-07
167,-9.110555083680083e-07
168,-8.969578857431770e-07
169,-8.543296416974044e-07
170,-8.137711802191916e-07
171,-7.372468076027872e-07
172,-6.945001587155275e-07
173,-7.347731525442214e-07
174,-7.455560648850224e-07
175,-7.208715828710410e-07
176,-7.347686050707125e-07
177,-7.535962254223705e-07
178,-7.777312021062244e-07
179,-8.062089591476251e-07
180,-8.026499926927499e-07
181,-8.281987788905099e-07
182,-8.882452675607055e-07
183,-8.964533435573685e-07
184,-8.610612098891579e-07
185,-8.053730198298581e-07
186,-7.430921300510818e-07
187,-6.984528795328515e-07
188,-6.297780714703549e-07
189,-5.495873551808472e-07
190,-4.912038207294245e-07
191,-3.772071863750170e-07
192,-2.206198814747040e-07
193,-8.379013394232970e-08
194,6.390578732862195e-08
195,1.858746827565483e-07
196,2.480617240507854e-07
197,3.025546675416990e-07
198,3.447377991960821e-07
199,3.959960679367214e-07
200,4.898854513157858e-07
201,5.482323786054621e-07
202,5.644137672788929e-07
203,6.108586489972367e-07
204,6.718845497744041e-07
205,6.971515631448710e-07
206,6.862365466986375e-07
207,6.829435506006121e-07
208,6.900104381202254e-07
209,6.561107284142054e-07
210,6.284302571657463e-07
211,6.462311148425215e-07
212,6.385647566276020e-07
