Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
238.769531,-1.941603,-1.941550,0.000052
239.501953,-1.911666,-1.914042,-0.002376
240.234375,-1.882050,-1.886534,-0.004484
240.966797,-1.857341,-1.859025,-0.001684
241.699219,-1.838670,-1.842583,-0.003914
242.431641,-1.824478,-1.830154,-0.005676
243.164062,-1.813250,-1.817724,-0.004474
243.896484,-1.804117,-1.805295,-0.001178
244.628906,-1.796622,-1.796549,0.000073
245.361328,-1.789034,-1.789246,-0.000212
246.093750,-1.782144,-1.781943,0.000201
246.826172,-1.775057,-1.774641,0.000416
247.558594,-1.766376,-1.764623,0.001752
248.291016,-1.755566,-1.753459,0.002107
249.023438,-1.743728,-1.742295,0.001434
249.755859,-1.731228,-1.731130,0.000097
250.488281,-1.720658,-1.724870,-0.004212
251.220703,-1.713615,-1.720838,-0.007223
251.953125,-1.710054,-1.716807,-0.006753
252.685547,-1.710707,-1.712775,-0.002068
253.417969,-1.714001,-1.715195,-0.001194
254.150391,-1.719196,-1.720762,-0.001566
254.882812,-1.725553,-1.726329,-0.000776
255.615234,-1.732185,-1.731896,0.000289
256.347656,-1.735985,-1.729862,0.006123
257.080078,-1.735045,-1.723854,0.011191
257.812500,-1.728472,-1.717846,0.010626
258.544922,-1.716014,-1.711838,0.004176
259.277344,-1.696401,-1.689125,0.007277
260.009766,-1.669983,-1.657065,0.012918
260.742188,-1.636772,-1.625006,0.011766
261.474609,-1.597440,-1.592947,0.004494
262.207031,-1.551990,-1.551270,0.000720
262.939453,-1.503885,-1.503843,0.000042
263.671875,-1.455447,-1.456416,-0.000969
264.404297,-1.408376,-1.408989,-0.000613
265.136719,-1.362231,-1.359837,0.002394
265.869141,-1.314745,-1.309585,0.005160
266.601562,-1.264584,-1.259332,0.005252
267.333984,-1.211124,-1.209080,0.002044
268.066406,-1.154772,-1.155782,-0.001010
268.798828,-1.097091,-1.100411,-0.003320
269.531250,-1.040179,-1.045039,-0.004860
270.263672,-0.987078,-0.989668,-0.002590
270.996094,-0.938896,-0.942952,-0.004056
271.728516,-0.894660,-0.902518,-0.007858
272.460938,-0.853974,-0.862084,-0.008110
273.193359,-0.818137,-0.821650,-0.003513
273.925781,-0.786896,-0.789254,-0.002358
274.658203,-0.759088,-0.763070,-0.003982
