Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
197.021484,-6.766879,-6.763082,0.003797
197.753906,-6.766879,-6.763110,0.003769
198.486328,-6.766880,-6.763137,0.003743
199.218750,-6.766879,-6.763164,0.003715
199.951172,-6.766880,-6.763192,0.003688
200.683594,-6.766879,-6.763218,0.003662
201.416016,-6.766879,-6.763244,0.003635
202.148438,-6.766879,-6.763270,0.003610
202.880859,-6.766880,-6.763296,0.003584
203.613281,-6.766878,-6.763320,0.003558
204.345703,-6.766880,-6.763345,0.003535
205.078125,-6.766878,-6.763370,0.003509
205.810547,-6.766879,-6.763395,0.003484
206.542969,-6.766879,-6.763419,0.003460
207.275391,-6.766879,-6.763442,0.003437
208.007812,-6.766880,-6.763466,0.003413
208.740234,-6.766879,-6.763490,0.003389
209.472656,-6.766879,-6.763513,0.003366
210.205078,-6.766880,-6.763536,0.003344
210.937500,-6.766880,-6.763559,0.003321
211.669922,-6.766879,-6.763582,0.003298
212.402344,-6.766879,-6.763604,0.003276
213.134766,-6.766879,-6.763625,0.003253
213.867188,-6.766879,-6.763647,0.003232
214.599609,-6.766879,-6.763669,0.003210
215.332031,-6.766879,-6.763690,0.003190
216.064453,-6.766879,-6.763711,0.003169
216.796875,-6.766878,-6.763732,0.003147
217.529297,-6.766879,-6.763752,0.003127
218.261719,-6.766879,-6.763773,0.003106
218.994141,-6.766879,-6.763793,0.003087
219.726562,-6.766879,-6.763813,0.003067
220.458984,-6.766879,-6.763833,0.003046
221.191406,-6.766879,-6.763852,0.003027
221.923828,-6.766880,-6.763872,0.003008
222.656250,-6.766879,-6.763891,0.002988
223.388672,-6.766880,-6.763910,0.002969
224.121094,-6.766880,-6.763929,0.002951
224.853516,-6.766879,-6.763947,0.002931
225.585938,-6.766879,-6.763966,0.002913
226.318359,-6.766879,-6.763984,0.002895
227.050781,-6.766879,-6.764002,0.002878
227.783203,-6.766880,-6.764019,0.002860
228.515625,-6.766879,-6.764037,0.002842
229.248047,-6.766879,-6.764054,0.002824
229.980469,-6.766879,-6.764072,0.002807
230.712891,-6.766879,-6.764089,0.002790
231.445312,-6.766879,-6.764106,0.002773
232.177734,-6.766878,-6.764123,0.002755
232.910156,-6.766879,-6.764140,0.002739
233.642578,-6.766879,-6.764156,0.002723
234.375000,-6.766879,-6.764172,0.002706
235.107422,-6.766879,-6.764189,0.002690
235.839844,-6.766879,-6.764205,0.002674
236.572266,-6.766879,-6.764221,0.002658
237.304688,-6.766879,-6.764236,0.002642
238.037109,-6.766879,-6.764252,0.002627
238.769531,-6.766878,-6.764268,0.002611
239.501953,-6.766879,-6.764283,0.002596
240.234375,-6.766879,-6.764298,0.002580
240.966797,-6.766879,-6.764314,0.002566
241.699219,-6.766879,-6.764328,0.002551
242.431641,-6.766879,-6.764343,0.002536
243.164062,-6.766879,-6.764358,0.002521
243.896484,-6.766879,-6.764372,0.002507
244.628906,-6.766879,-6.764386,0.002493
245.361328,-6.766880,-6.764401,0.002479
246.093750,-6.766879,-6.764415,0.002464
246.826172,-6.766879,-6.764429,0.002450
247.558594,-6.766879,-6.764443,0.002436
248.291016,-6.766879,-6.764456,0.002423
249.023438,-6.766879,-6.764470,0.002409
249.755859,-6.766880,-6.764484,0.002396
250.488281,-6.766879,-6.764497,0.002382
251.220703,-6.766879,-6.764510,0.002369
251.953125,-6.766878,-6.764523,0.002355
252.685547,-6.766879,-6.764536,0.002343
253.417969,-6.766880,-6.764549,0.002331
254.150391,-6.766879,-6.764562,0.002318
254.882812,-6.766879,-6.764574,0.002305
255.615234,-6.766879,-6.764587,0.002292
256.347656,-6.766879,-6.764599,0.002280
257.080078,-6.766880,-6.764611,0.002269
257.812500,-6.766879,-6.764624,0.002255
258.544922,-6.766880,-6.764636,0.002243
259.277344,-6.766879,-6.764648,0.002231
260.009766,-6.766879,-6.764660,0.002220
260.742188,-6.766879,-6.764672,0.002207
261.474609,-6.766879,-6.764684,0.002196
262.207031,-6.766879,-6.764695,0.002184
262.939453,-6.766879,-6.764706,0.002173
263.671875,-6.766879,-6.764718,0.002161
264.404297,-6.766879,-6.764729,0.002150
265.136719,-6.766879,-6.764740,0.002139
265.869141,-6.766879,-6.764751,0.002128
266.601562,-6.766880,-6.764762,0.002117
267.333984,-6.766879,-6.764773,0.002106
268.066406,-6.766879,-6.764784,0.002095
268.798828,-6.766880,-6.764795,0.002085
269.531250,-6.766880,-6.764806,0.002074
270.263672,-6.766879,-6.764816,0.002063
270.996094,-6.766879,-6.764827,0.002052
271.728516,-6.766879,-6.764837,0.002041
272.460938,-6.766879,-6.764848,0.002031
273.193359,-6.766879,-6.764858,0.002021
273.925781,-6.766879,-6.764868,0.002011
274.658203,-6.766880,-6.764878,0.002001
275.390625,-6.766879,-6.764888,0.001990
276.123047,-6.766880,-6.764898,0.001982
276.855469,-6.766879,-6.764908,0.001972
277.587891,-6.766879,-6.764917,0.001962
278.320312,-6.766879,-6.764927,0.001952
279.052734,-6.766878,-6.764936,0.001942
279.785156,-6.766879,-6.764946,0.001933
280.517578,-6.766879,-6.764955,0.001924
281.250000,-6.766879,-6.764964,0.001915
281.982422,-6.766879,-6.764974,0.001905
282.714844,-6.766879,-6.764983,0.001896
283.447266,-6.766878,-6.764992,0.001886
284.179688,-6.766879,-6.765001,0.001878
284.912109,-6.766879,-6.765010,0.001868
285.644531,-6.766879,-6.765019,0.001860
286.376953,-6.766879,-6.765028,0.001851
287.109375,-6.766878,-6.765037,0.001842
287.841797,-6.766879,-6.765045,0.001833
288.574219,-6.766879,-6.765054,0.001825
289.306641,-6.766879,-6.765063,0.001816
290.039062,-6.766878,-6.765071,0.001807
290.771484,-6.766879,-6.765080,0.001799
291.503906,-6.766879,-6.765088,0.001791
292.236328,-6.766880,-6.765096,0.001783
292.968750,-6.766879,-6.765105,0.001775
293.701172,-6.766880,-6.765113,0.001766
294.433594,-6.766879,-6.765121,0.001758
295.166016,-6.766879,-6.765129,0.001749
295.898438,-6.766879,-6.765137,0.001742
296.630859,-6.766879,-6.765145,0.001734
297.363281,-6.766878,-6.765153,0.001725
298.095703,-6.766880,-6.765161,0.001719
298.828125,-6.766878,-6.765168,0.001710
299.560547,-6.766879,-6.765176,0.001703
300.292969,-6.766879,-6.765184,0.001695
301.025391,-6.766879,-6.765191,0.001687
301.757812,-6.766879,-6.765199,0.001680
302.490234,-6.766879,-6.765207,0.001672
303.222656,-6.766879,-6.765214,0.001665
303.955078,-6.766880,-6.765221,0.001658
304.687500,-6.766879,-6.765229,0.001650
305.419922,-6.766879,-6.765236,0.001643
306.152344,-6.766879,-6.765243,0.001636
306.884766,-6.766878,-6.765250,0.001628
307.617188,-6.766879,-6.765257,0.001621
308.349609,-6.766879,-6.765264,0.001614
309.082031,-6.766878,-6.765271,0.001607
309.814453,-6.766879,-6.765278,0.001600
310.546875,-6.766878,-6.765285,0.001593
311.279297,-6.766879,-6.765292,0.001587
312.011719,-6.766879,-6.765299,0.001579
312.744141,-6.766879,-6.765306,0.001573
313.476562,-6.766879,-6.765313,0.001566
314.208984,-6.766879,-6.765319,0.001559
314.941406,-6.766879,-6.765326,0.001553
315.673828,-6.766879,-6.765333,0.001547
316.406250,-6.766879,-6.765339,0.001540
317.138672,-6.766879,-6.765346,0.001534
317.871094,-6.766879,-6.765352,0.001527
318.603516,-6.766879,-6.765358,0.001520
319.335938,-6.766878,-6.765365,0.001513
320.068359,-6.766879,-6.765371,0.001508
320.800781,-6.766879,-6.765377,0.001501
321.533203,-6.766879,-6.765383,0.001496
322.265625,-6.766879,-6.765390,0.001489
322.998047,-6.766879,-6.765396,0.001484
323.730469,-6.766879,-6.765402,0.001477
324.462891,-6.766879,-6.765408,0.001471
325.195312,-6.766879,-6.765414,0.001465
325.927734,-6.766879,-6.765420,0.001459
