Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
1749.023438,-0.661095,-0.661102,-0.000007
1749.755859,-0.661095,-0.661102,-0.000006
1750.488281,-0.661095,-0.661102,-0.000007
1751.220703,-0.661095,-0.661102,-0.000007
1751.953125,-0.661096,-0.661102,-0.000006
1752.685547,-0.661096,-0.661102,-0.000006
1753.417969,-0.661095,-0.661102,-0.000006
1754.150391,-0.661095,-0.661102,-0.000006
1754.882812,-0.661095,-0.661102,-0.000006
1755.615234,-0.661095,-0.661102,-0.000006
1756.347656,-0.661095,-0.661102,-0.000006
1757.080078,-0.661095,-0.661101,-0.000006
1757.812500,-0.661095,-0.661101,-0.000006
1758.544922,-0.661095,-0.661101,-0.000006
1759.277344,-0.661095,-0.661101,-0.000006
1760.009766,-0.661095,-0.661101,-0.000007
1760.742188,-0.661095,-0.661102,-0.000006
1761.474609,-0.661095,-0.661102,-0.000006
1762.207031,-0.661095,-0.661102,-0.000006
1762.939453,-0.661095,-0.661102,-0.000006
1763.671875,-0.661095,-0.661102,-0.000006
1764.404297,-0.661095,-0.661102,-0.000006
1765.136719,-0.661095,-0.661102,-0.000007
1765.869141,-0.661095,-0.661102,-0.000006
1766.601562,-0.661095,-0.661102,-0.000006
1767.333984,-0.661095,-0.661102,-0.000006
1768.066406,-0.661095,-0.661102,-0.000007
1768.798828,-0.661095,-0.661102,-0.000007
1769.531250,-0.661095,-0.661102,-0.000006
1770.263672,-0.661095,-0.661101,-0.000006
1770.996094,-0.661095,-0.661101,-0.000007
1771.728516,-0.661095,-0.661101,-0.000006
1772.460938,-0.661095,-0.661101,-0.000007
1773.193359,-0.661095,-0.661101,-0.000006
1773.925781,-0.661096,-0.661101,-0.000006
1774.658203,-0.661095,-0.661101,-0.000006
1775.390625,-0.661095,-0.661101,-0.000006
1776.123047,-0.661095,-0.661101,-0.000006
1776.855469,-0.661095,-0.661101,-0.000006
1777.587891,-0.661095,-0.661101,-0.000006
1778.320312,-0.661095,-0.661101,-0.000006
1779.052734,-0.661095,-0.661101,-0.000006
1779.785156,-0.661095,-0.661101,-0.000006
1780.517578,-0.661095,-0.661101,-0.000006
1781.250000,-0.661095,-0.661101,-0.000006
1781.982422,-0.661095,-0.661101,-0.000006
1782.714844,-0.661095,-0.661101,-0.000006
1783.447266,-0.661095,-0.661101,-0.000006
1784.179688,-0.661095,-0.661101,-0.000006
1784.912109,-0.661095,-0.661101,-0.000006
1785.644531,-0.661095,-0.661101,-0.000006
1786.376953,-0.661095,-0.661101,-0.000006
1787.109375,-0.661095,-0.661101,-0.000006
1787.841797,-0.661095,-0.661101,-0.000006
1788.574219,-0.661095,-0.661101,-0.000006
1789.306641,-0.661095,-0.661101,-0.000006
1790.039062,-0.661095,-0.661101,-0.000006
1790.771484,-0.661095,-0.661101,-0.000006
1791.503906,-0.661095,-0.661101,-0.000006
1792.236328,-0.661095,-0.661101,-0.000006
1792.968750,-0.661095,-0.661101,-0.000006
1793.701172,-0.661095,-0.661101,-0.000006
1794.433594,-0.661095,-0.661101,-0.000006
1795.166016,-0.661095,-0.661101,-0.000006
1795.898438,-0.661095,-0.661101,-0.000006
1796.630859,-0.661096,-0.661101,-0.000006
1797.363281,-0.661095,-0.661101,-0.000007
1798.095703,-0.661095,-0.661101,-0.000006
1798.828125,-0.661095,-0.661101,-0.000006
1799.560547,-0.661095,-0.661101,-0.000006
1800.292969,-0.661095,-0.661101,-0.000006
1801.025391,-0.661095,-0.661101,-0.000006
1801.757812,-0.661095,-0.661101,-0.000006
1802.490234,-0.661095,-0.661101,-0.000006
1803.222656,-0.661095,-0.661101,-0.000006
1803.955078,-0.661095,-0.661101,-0.000006
1804.687500,-0.661095,-0.661101,-0.000006
1805.419922,-0.661095,-0.661101,-0.000006
1806.152344,-0.661095,-0.661101,-0.000006
1806.884766,-0.661095,-0.661101,-0.000006
1807.617188,-0.661095,-0.661101,-0.000006
1808.349609,-0.661095,-0.661101,-0.000006
1809.082031,-0.661095,-0.661101,-0.000006
1809.814453,-0.661095,-0.661101,-0.000006
1810.546875,-0.661096,-0.661101,-0.000006
1811.279297,-0.661095,-0.661101,-0.000006
1812.011719,-0.661096,-0.661102,-0.000006
1812.744141,-0.661095,-0.661101,-0.000006
1813.476562,-0.661095,-0.661101,-0.000007
1814.208984,-0.661095,-0.661101,-0.000006
1814.941406,-0.661095,-0.661101,-0.000006
1815.673828,-0.661095,-0.661101,-0.000006
1816.406250,-0.661096,-0.661101,-0.000006
1817.138672,-0.661095,-0.661102,-0.000006
1817.871094,-0.661095,-0.661102,-0.000006
1818.603516,-0.661095,-0.661101,-0.000006
1819.335938,-0.661095,-0.661101,-0.000006
1820.068359,-0.661095,-0.661101,-0.000006
1820.800781,-0.661095,-0.661101,-0.000006
1821.533203,-0.661095,-0.661101,-0.000006
1822.265625,-0.661095,-0.661101,-0.000006
1822.998047,-0.661095,-0.661101,-0.000006
1823.730469,-0.661095,-0.661101,-0.000006
1824.462891,-0.661095,-0.661101,-0.000006
1825.195312,-0.661095,-0.661101,-0.000006
1825.927734,-0.661095,-0.661101,-0.000006
1826.660156,-0.661095,-0.661101,-0.000006
1827.392578,-0.661095,-0.661101,-0.000007
1828.125000,-0.661095,-0.661101,-0.000006
1828.857422,-0.661095,-0.661101,-0.000006
1829.589844,-0.661095,-0.661101,-0.000006
1830.322266,-0.661095,-0.661101,-0.000006
1831.054688,-0.661095,-0.661101,-0.000006
1831.787109,-0.661095,-0.661101,-0.000006
1832.519531,-0.661095,-0.661101,-0.000006
1833.251953,-0.661095,-0.661101,-0.000006
1833.984375,-0.661095,-0.661101,-0.000006
1834.716797,-0.661095,-0.661101,-0.000006
1835.449219,-0.661095,-0.661101,-0.000006
1836.181641,-0.661095,-0.661101,-0.000006
1836.914062,-0.661095,-0.661101,-0.000006
1837.646484,-0.661096,-0.661101,-0.000005
1838.378906,-0.661095,-0.661101,-0.000006
1839.111328,-0.661095,-0.661101,-0.000006
1839.843750,-0.661095,-0.661101,-0.000006
1840.576172,-0.661096,-0.661101,-0.000006
1841.308594,-0.661095,-0.661101,-0.000006
1842.041016,-0.661095,-0.661101,-0.000006
1842.773438,-0.661095,-0.661101,-0.000006
1843.505859,-0.661095,-0.661101,-0.000006
1844.238281,-0.661095,-0.661101,-0.000006
1844.970703,-0.661095,-0.661101,-0.000006
1845.703125,-0.661095,-0.661101,-0.000006
1846.435547,-0.661095,-0.661101,-0.000006
1847.167969,-0.661095,-0.661101,-0.000006
1847.900391,-0.661095,-0.661101,-0.000006
1848.632812,-0.661095,-0.661101,-0.000006
1849.365234,-0.661095,-0.661101,-0.000006
1850.097656,-0.661095,-0.661101,-0.000006
1850.830078,-0.661095,-0.661101,-0.000006
1851.562500,-0.661095,-0.661101,-0.000006
1852.294922,-0.661095,-0.661101,-0.000006
1853.027344,-0.661095,-0.661101,-0.000006
1853.759766,-0.661095,-0.661101,-0.000006
1854.492188,-0.661095,-0.661101,-0.000006
1855.224609,-0.661095,-0.661101,-0.000006
1855.957031,-0.661096,-0.661101,-0.000006
1856.689453,-0.661095,-0.661101,-0.000006
1857.421875,-0.661096,-0.661101,-0.000006
1858.154297,-0.661096,-0.661101,-0.000006
1858.886719,-0.661095,-0.661101,-0.000006
1859.619141,-0.661095,-0.661101,-0.000006
1860.351562,-0.661095,-0.661101,-0.000006
1861.083984,-0.661095,-0.661101,-0.000006
1861.816406,-0.661095,-0.661101,-0.000006
1862.548828,-0.661095,-0.661101,-0.000006
1863.281250,-0.661095,-0.661101,-0.000006
1864.013672,-0.661095,-0.661101,-0.000006
1864.746094,-0.661095,-0.661101,-0.000006
1865.478516,-0.661095,-0.661101,-0.000006
1866.210938,-0.661095,-0.661101,-0.000006
1866.943359,-0.661095,-0.661101,-0.000006
1867.675781,-0.661095,-0.661101,-0.000006
1868.408203,-0.661095,-0.661101,-0.000006
1869.140625,-0.661095,-0.661101,-0.000006
1869.873047,-0.661095,-0.661101,-0.000006
1870.605469,-0.661095,-0.661101,-0.000006
1871.337891,-0.661095,-0.661101,-0.000006
1872.070312,-0.661095,-0.661101,-0.000006
1872.802734,-0.661095,-0.661101,-0.000006
1873.535156,-0.661095,-0.661101,-0.000006
1874.267578,-0.661095,-0.661101,-0.000006
1875.000000,-0.661095,-0.661101,-0.000006
1875.732422,-0.661095,-0.661101,-0.000006
1876.464844,-0.661095,-0.661101,-0.000006
1877.197266,-0.661095,-0.661101,-0.000006
1877.929688,-0.661095,-0.661101,-0.000006
1878.662109,-0.661095,-0.661101,-0.000006
1879.394531,-0.661095,-0.661101,-0.000006
1880.126953,-0.661095,-0.661101,-0.000006
1880.859375,-0.661095,-0.661101,-0.000006
1881.591797,-0.661095,-0.661101,-0.000006
1882.324219,-0.661095,-0.661101,-0.000006
1883.056641,-0.661095,-0.661101,-0.000006
1883.789062,-0.661095,-0.661101,-0.000006
1884.521484,-0.661095,-0.661101,-0.000006
1885.253906,-0.661095,-0.661101,-0.000006
1885.986328,-0.661095,-0.661101,-0.000006
1886.718750,-0.661095,-0.661101,-0.000006
1887.451172,-0.661095,-0.661101,-0.000006
1888.183594,-0.661095,-0.661101,-0.000006
1888.916016,-0.661095,-0.661101,-0.000006
1889.648438,-0.661095,-0.661101,-0.000006
1890.380859,-0.661095,-0.661101,-0.000006
1891.113281,-0.661095,-0.661101,-0.000006
1891.845703,-0.661096,-0.661101,-0.000006
1892.578125,-0.661095,-0.661101,-0.000006
1893.310547,-0.661095,-0.661101,-0.000006
1894.042969,-0.661095,-0.661101,-0.000006
1894.775391,-0.661095,-0.661101,-0.000006
1895.507812,-0.661095,-0.661101,-0.000006
1896.240234,-0.661095,-0.661101,-0.000006
1896.972656,-0.661095,-0.661101,-0.000006
1897.705078,-0.661095,-0.661101,-0.000006
1898.437500,-0.661095,-0.661101,-0.000006
1899.169922,-0.661095,-0.661101,-0.000006
1899.902344,-0.661095,-0.661101,-0.000006
1900.634766,-0.661095,-0.661101,-0.000006
1901.367188,-0.661095,-0.661101,-0.000006
1902.099609,-0.661095,-0.661101,-0.000006
1902.832031,-0.661095,-0.661101,-0.000006
1903.564453,-0.661095,-0.661101,-0.000006
1904.296875,-0.661095,-0.661101,-0.000006
1905.029297,-0.661095,-0.661101,-0.000006
1905.761719,-0.661095,-0.661101,-0.000006
1906.494141,-0.661095,-0.661101,-0.000006
1907.226562,-0.661095,-0.661101,-0.000006
1907.958984,-0.661095,-0.661101,-0.000006
1908.691406,-0.661095,-0.661101,-0.000006
1909.423828,-0.661095,-0.661101,-0.000006
1910.156250,-0.661095,-0.661101,-0.000006
1910.888672,-0.661095,-0.661101,-0.000006
1911.621094,-0.661095,-0.661101,-0.000006
1912.353516,-0.661095,-0.661101,-0.000006
1913.085938,-0.661095,-0.661101,-0.000006
1913.818359,-0.661095,-0.661101,-0.000006
1914.550781,-0.661095,-0.661101,-0.000006
1915.283203,-0.661095,-0.661101,-0.000006
1916.015625,-0.661095,-0.661101,-0.000006
1916.748047,-0.661095,-0.661101,-0.000006
1917.480469,-0.661095,-0.661101,-0.000006
1918.212891,-0.661095,-0.661101,-0.000006
1918.945312,-0.661095,-0.661101,-0.000006
1919.677734,-0.661095,-0.661101,-0.000006
1920.410156,-0.661095,-0.661101,-0.000006
1921.142578,-0.661095,-0.661101,-0.000006
1921.875000,-0.661095,-0.661101,-0.000006
1922.607422,-0.661095,-0.661101,-0.000006
1923.339844,-0.661095,-0.661101,-0.000006
1924.072266,-0.661095,-0.661101,-0.000006
1924.804688,-0.661095,-0.661101,-0.000006
1925.537109,-0.661095,-0.661101,-0.000006
1926.269531,-0.661095,-0.661101,-0.000006
1927.001953,-0.661095,-0.661101,-0.000006
1927.734375,-0.661095,-0.661101,-0.000006
1928.466797,-0.661095,-0.661101,-0.000006
1929.199219,-0.661095,-0.661101,-0.000006
1929.931641,-0.661095,-0.661101,-0.000006
1930.664062,-0.661095,-0.661101,-0.000006
1931.396484,-0.661095,-0.661101,-0.000006
1932.128906,-0.661095,-0.661101,-0.000006
1932.861328,-0.661095,-0.661101,-0.000006
1933.593750,-0.661095,-0.661101,-0.000006
1934.326172,-0.661095,-0.661101,-0.000006
1935.058594,-0.661095,-0.661101,-0.000006
1935.791016,-0.661095,-0.661101,-0.000006
1936.523438,-0.661095,-0.661101,-0.000006
1937.255859,-0.661095,-0.661101,-0.000006
1937.988281,-0.661095,-0.661101,-0.000006
1938.720703,-0.661095,-0.661101,-0.000006
1939.453125,-0.661095,-0.661101,-0.000006
1940.185547,-0.661095,-0.661101,-0.000006
1940.917969,-0.661095,-0.661101,-0.000006
1941.650391,-0.661095,-0.661101,-0.000006
1942.382812,-0.661095,-0.661101,-0.000006
1943.115234,-0.661095,-0.661101,-0.000006
1943.847656,-0.661095,-0.661101,-0.000006
1944.580078,-0.661095,-0.661101,-0.000006
1945.312500,-0.661095,-0.661101,-0.000006
1946.044922,-0.661095,-0.661101,-0.000006
1946.777344,-0.661095,-0.661101,-0.000006
1947.509766,-0.661095,-0.661101,-0.000006
1948.242188,-0.661095,-0.661101,-0.000006
1948.974609,-0.661095,-0.661101,-0.000006
1949.707031,-0.661095,-0.661101,-0.000006
1950.439453,-0.661096,-0.661101,-0.000006
1951.171875,-0.661095,-0.661101,-0.000006
1951.904297,-0.661095,-0.661101,-0.000006
1952.636719,-0.661095,-0.661101,-0.000006
1953.369141,-0.661095,-0.661101,-0.000006
1954.101562,-0.661095,-0.661101,-0.000006
1954.833984,-0.661095,-0.661101,-0.000006
1955.566406,-0.661095,-0.661101,-0.000006
1956.298828,-0.661095,-0.661101,-0.000006
1957.031250,-0.661095,-0.661101,-0.000006
1957.763672,-0.661095,-0.661101,-0.000006
1958.496094,-0.661095,-0.661101,-0.000006
1959.228516,-0.661095,-0.661101,-0.000006
1959.960938,-0.661095,-0.661101,-0.000006
1960.693359,-0.661095,-0.661101,-0.000006
1961.425781,-0.661095,-0.661101,-0.000006
1962.158203,-0.661095,-0.661101,-0.000006
1962.890625,-0.661095,-0.661101,-0.000006
1963.623047,-0.661095,-0.661101,-0.000006
1964.355469,-0.661095,-0.661101,-0.000006
1965.087891,-0.661095,-0.661101,-0.000006
1965.820312,-0.661095,-0.661101,-0.000006
1966.552734,-0.661095,-0.661101,-0.000006
1967.285156,-0.661095,-0.661101,-0.000006
1968.017578,-0.661095,-0.661101,-0.000006
1968.750000,-0.661095,-0.661101,-0.000006
1969.482422,-0.661095,-0.661101,-0.000006
1970.214844,-0.661095,-0.661101,-0.000006
1970.947266,-0.661095,-0.661101,-0.000006
1971.679688,-0.661095,-0.661101,-0.000006
1972.412109,-0.661096,-0.661101,-0.000006
1973.144531,-0.661095,-0.661101,-0.000006
1973.876953,-0.661095,-0.661101,-0.000006
1974.609375,-0.661095,-0.661101,-0.000006
1975.341797,-0.661095,-0.661101,-0.000006
1976.074219,-0.661095,-0.661101,-0.000006
1976.806641,-0.661095,-0.661101,-0.000006
1977.539062,-0.661095,-0.661101,-0.000006
1978.271484,-0.661095,-0.661101,-0.000006
1979.003906,-0.661095,-0.661101,-0.000006
1979.736328,-0.661095,-0.661101,-0.000006
1980.468750,-0.661095,-0.661101,-0.000006
1981.201172,-0.661095,-0.661101,-0.000006
1981.933594,-0.661095,-0.661101,-0.000006
1982.666016,-0.661095,-0.661101,-0.000005
1983.398438,-0.661095,-0.661101,-0.000006
1984.130859,-0.661095,-0.661101,-0.000006
1984.863281,-0.661095,-0.661101,-0.000006
1985.595703,-0.661095,-0.661101,-0.000006
1986.328125,-0.661095,-0.661101,-0.000005
1987.060547,-0.661095,-0.661101,-0.000006
1987.792969,-0.661095,-0.661101,-0.000006
1988.525391,-0.661095,-0.661101,-0.000006
1989.257812,-0.661095,-0.661101,-0.000006
1989.990234,-0.661095,-0.661101,-0.000006
1990.722656,-0.661095,-0.661101,-0.000006
1991.455078,-0.661095,-0.661101,-0.000006
1992.187500,-0.661095,-0.661101,-0.000006
1992.919922,-0.661095,-0.661101,-0.000006
1993.652344,-0.661095,-0.661101,-0.000006
1994.384766,-0.661095,-0.661101,-0.000006
1995.117188,-0.661095,-0.661101,-0.000006
1995.849609,-0.661095,-0.661101,-0.000006
1996.582031,-0.661096,-0.661101,-0.000006
1997.314453,-0.661095,-0.661101,-0.000006
1998.046875,-0.661095,-0.661101,-0.000006
1998.779297,-0.661095,-0.661101,-0.000006
1999.511719,-0.661095,-0.661101,-0.000006
2000.244141,-0.661095,-0.661101,-0.000006
2000.976562,-0.661095,-0.661101,-0.000006
2001.708984,-0.661096,-0.661101,-0.000006
2002.441406,-0.661095,-0.661101,-0.000006
2003.173828,-0.661095,-0.661101,-0.000006
2003.906250,-0.661095,-0.661101,-0.000006
2004.638672,-0.661095,-0.661101,-0.000006
2005.371094,-0.661095,-0.661101,-0.000006
2006.103516,-0.661095,-0.661101,-0.000006
2006.835938,-0.661095,-0.661101,-0.000006
2007.568359,-0.661095,-0.661101,-0.000006
2008.300781,-0.661095,-0.661101,-0.000006
2009.033203,-0.661095,-0.661101,-0.000006
2009.765625,-0.661095,-0.661101,-0.000006
2010.498047,-0.661095,-0.661101,-0.000006
2011.230469,-0.661095,-0.661101,-0.000006
2011.962891,-0.661095,-0.661101,-0.000006
2012.695312,-0.661095,-0.661101,-0.000006
2013.427734,-0.661095,-0.661101,-0.000006
2014.160156,-0.661095,-0.661101,-0.000006
2014.892578,-0.661095,-0.661101,-0.000006
2015.625000,-0.661095,-0.661101,-0.000006
2016.357422,-0.661095,-0.661101,-0.000006
2017.089844,-0.661095,-0.661101,-0.000006
2017.822266,-0.661095,-0.661101,-0.000006
2018.554688,-0.661095,-0.661101,-0.000006
2019.287109,-0.661095,-0.661101,-0.000006
2020.019531,-0.661095,-0.661101,-0.000006
2020.751953,-0.661095,-0.661101,-0.000006
2021.484375,-0.661095,-0.661101,-0.000006
2022.216797,-0.661095,-0.661101,-0.000006
2022.949219,-0.661095,-0.661101,-0.000006
2023.681641,-0.661095,-0.661101,-0.000006
2024.414062,-0.661095,-0.661101,-0.000006
2025.146484,-0.661096,-0.661101,-0.000006
2025.878906,-0.661095,-0.661101,-0.000006
2026.611328,-0.661095,-0.661101,-0.000006
2027.343750,-0.661095,-0.661101,-0.000006
2028.076172,-0.661095,-0.661101,-0.000006
2028.808594,-0.661095,-0.661101,-0.000006
2029.541016,-0.661095,-0.661101,-0.000006
2030.273438,-0.661095,-0.661101,-0.000006
2031.005859,-0.661096,-0.661101,-0.000005
2031.738281,-0.661095,-0.661101,-0.000005
2032.470703,-0.661095,-0.661101,-0.000006
2033.203125,-0.661095,-0.661101,-0.000006
2033.935547,-0.661095,-0.661101,-0.000006
2034.667969,-0.661095,-0.661101,-0.000005
2035.400391,-0.661095,-0.661101,-0.000006
2036.132812,-0.661095,-0.661101,-0.000006
2036.865234,-0.661095,-0.661101,-0.000006
2037.597656,-0.661095,-0.661101,-0.000006
2038.330078,-0.661095,-0.661101,-0.000006
2039.062500,-0.661095,-0.661101,-0.000006
2039.794922,-0.661095,-0.661101,-0.000006
2040.527344,-0.661095,-0.661101,-0.000005
2041.259766,-0.661095,-0.661101,-0.000006
2041.992188,-0.661095,-0.661101,-0.000006
2042.724609,-0.661095,-0.661101,-0.000006
2043.457031,-0.661095,-0.661101,-0.000006
2044.189453,-0.661095,-0.661101,-0.000006
2044.921875,-0.661095,-0.661101,-0.000006
2045.654297,-0.661095,-0.661101,-0.000006
2046.386719,-0.661095,-0.661101,-0.000006
2047.119141,-0.661095,-0.661101,-0.000006
2047.851562,-0.661095,-0.661101,-0.000006
2048.583984,-0.661095,-0.661101,-0.000006
2049.316406,-0.661095,-0.661101,-0.000006
2050.048828,-0.661095,-0.661101,-0.000006
2050.781250,-0.661095,-0.661101,-0.000006
2051.513672,-0.661095,-0.661101,-0.000006
2052.246094,-0.661095,-0.661101,-0.000006
2052.978516,-0.661095,-0.661101,-0.000005
2053.710938,-0.661095,-0.661101,-0.000006
2054.443359,-0.661095,-0.661101,-0.000006
2055.175781,-0.661095,-0.661101,-0.000006
2055.908203,-0.661095,-0.661101,-0.000006
2056.640625,-0.661095,-0.661101,-0.000006
2057.373047,-0.661095,-0.661101,-0.000006
2058.105469,-0.661095,-0.661101,-0.000005
2058.837891,-0.661095,-0.661101,-0.000005
2059.570312,-0.661095,-0.661101,-0.000006
2060.302734,-0.661095,-0.661101,-0.000006
2061.035156,-0.661095,-0.661101,-0.000006
2061.767578,-0.661095,-0.661101,-0.000005
2062.500000,-0.661095,-0.661101,-0.000006
2063.232422,-0.661095,-0.661101,-0.000006
2063.964844,-0.661095,-0.661101,-0.000006
2064.697266,-0.661095,-0.661101,-0.000006
2065.429688,-0.661095,-0.661101,-0.000006
2066.162109,-0.661095,-0.661101,-0.000006
2066.894531,-0.661095,-0.661101,-0.000006
2067.626953,-0.661095,-0.661101,-0.000006
2068.359375,-0.661095,-0.661101,-0.000006
2069.091797,-0.661095,-0.661101,-0.000006
2069.824219,-0.661095,-0.661101,-0.000006
2070.556641,-0.661095,-0.661101,-0.000006
2071.289062,-0.661095,-0.661101,-0.000006
2072.021484,-0.661095,-0.661101,-0.000006
2072.753906,-0.661095,-0.661101,-0.000006
2073.486328,-0.661095,-0.661101,-0.000006
2074.218750,-0.661095,-0.661101,-0.000006
2074.951172,-0.661095,-0.661101,-0.000006
2075.683594,-0.661095,-0.661101,-0.000006
2076.416016,-0.661095,-0.661101,-0.000006
2077.148438,-0.661095,-0.661101,-0.000006
2077.880859,-0.661095,-0.661101,-0.000006
2078.613281,-0.661095,-0.661101,-0.000006
2079.345703,-0.661095,-0.661101,-0.000006
2080.078125,-0.661095,-0.661101,-0.000006
2080.810547,-0.661095,-0.661101,-0.000006
2081.542969,-0.661095,-0.661101,-0.000006
2082.275391,-0.661095,-0.661101,-0.000006
2083.007812,-0.661095,-0.661101,-0.000006
2083.740234,-0.661095,-0.661101,-0.000006
2084.472656,-0.661095,-0.661101,-0.000006
2085.205078,-0.661095,-0.661101,-0.000006
2085.937500,-0.661095,-0.661101,-0.000006
2086.669922,-0.661095,-0.661101,-0.000006
2087.402344,-0.661095,-0.661101,-0.000006
2088.134766,-0.661095,-0.661101,-0.000006
2088.867188,-0.661095,-0.661101,-0.000006
2089.599609,-0.661095,-0.661101,-0.000006
2090.332031,-0.661095,-0.661101,-0.000006
2091.064453,-0.661095,-0.661101,-0.000006
2091.796875,-0.661095,-0.661101,-0.000006
2092.529297,-0.661095,-0.661101,-0.000006
2093.261719,-0.661095,-0.661101,-0.000006
2093.994141,-0.661095,-0.661101,-0.000005
2094.726562,-0.661095,-0.661101,-0.000006
2095.458984,-0.661095,-0.661101,-0.000006
2096.191406,-0.661095,-0.661101,-0.000006
2096.923828,-0.661095,-0.661101,-0.000005
2097.656250,-0.661095,-0.661101,-0.000006
2098.388672,-0.661095,-0.661101,-0.000006
2099.121094,-0.661095,-0.661101,-0.000006
2099.853516,-0.661095,-0.661101,-0.000005
2100.585938,-0.661095,-0.661101,-0.000006
2101.318359,-0.661095,-0.661101,-0.000006
2102.050781,-0.661095,-0.661101,-0.000006
2102.783203,-0.661095,-0.661101,-0.000006
2103.515625,-0.661095,-0.661101,-0.000005
2104.248047,-0.661095,-0.661101,-0.000006
2104.980469,-0.661095,-0.661101,-0.000006
2105.712891,-0.661095,-0.661101,-0.000006
2106.445312,-0.661095,-0.661101,-0.000006
2107.177734,-0.661095,-0.661101,-0.000006
2107.910156,-0.661095,-0.661101,-0.000006
2108.642578,-0.661095,-0.661101,-0.000006
2109.375000,-0.661095,-0.661101,-0.000006
2110.107422,-0.661095,-0.661101,-0.000006
2110.839844,-0.661095,-0.661101,-0.000006
2111.572266,-0.661095,-0.661101,-0.000006
2112.304688,-0.661095,-0.661101,-0.000006
2113.037109,-0.661095,-0.661101,-0.000005
2113.769531,-0.661095,-0.661101,-0.000006
2114.501953,-0.661095,-0.661101,-0.000006
2115.234375,-0.661095,-0.661101,-0.000005
2115.966797,-0.661095,-0.661101,-0.000006
2116.699219,-0.661095,-0.661101,-0.000006
2117.431641,-0.661095,-0.661101,-0.000006
2118.164062,-0.661095,-0.661101,-0.000006
2118.896484,-0.661095,-0.661101,-0.000006
2119.628906,-0.661095,-0.661101,-0.000006
2120.361328,-0.661095,-0.661101,-0.000006
2121.093750,-0.661095,-0.661101,-0.000006
2121.826172,-0.661095,-0.661101,-0.000006
2122.558594,-0.661095,-0.661101,-0.000006
2123.291016,-0.661095,-0.661101,-0.000005
2124.023438,-0.661095,-0.661101,-0.000006
2124.755859,-0.661095,-0.661101,-0.000006
2125.488281,-0.661095,-0.661100,-0.000006
2126.220703,-0.661095,-0.661101,-0.000006
2126.953125,-0.661096,-0.661101,-0.000005
2127.685547,-0.661095,-0.661101,-0.000006
2128.417969,-0.661096,-0.661101,-0.000005
2129.150391,-0.661095,-0.661101,-0.000006
2129.882812,-0.661095,-0.661101,-0.000006
2130.615234,-0.661095,-0.661101,-0.000006
2131.347656,-0.661095,-0.661100,-0.000006
2132.080078,-0.661095,-0.661100,-0.000006
2132.812500,-0.661095,-0.661101,-0.000006
2133.544922,-0.661095,-0.661101,-0.000006
2134.277344,-0.661095,-0.661101,-0.000006
2135.009766,-0.661095,-0.661101,-0.000006
2135.742188,-0.661095,-0.661101,-0.000006
2136.474609,-0.661095,-0.661101,-0.000006
2137.207031,-0.661095,-0.661101,-0.000006
2137.939453,-0.661095,-0.661101,-0.000006
2138.671875,-0.661095,-0.661101,-0.000006
2139.404297,-0.661095,-0.661101,-0.000006
2140.136719,-0.661095,-0.661101,-0.000006
2140.869141,-0.661095,-0.661101,-0.000006
2141.601562,-0.661095,-0.661101,-0.000006
2142.333984,-0.661095,-0.661101,-0.000005
2143.066406,-0.661095,-0.661101,-0.000006
2143.798828,-0.661095,-0.661101,-0.000006
2144.531250,-0.661095,-0.661101,-0.000005
2145.263672,-0.661095,-0.661101,-0.000006
2145.996094,-0.661095,-0.661101,-0.000006
2146.728516,-0.661095,-0.661101,-0.000005
2147.460938,-0.661095,-0.661101,-0.000006
2148.193359,-0.661095,-0.661101,-0.000006
2148.925781,-0.661095,-0.661101,-0.000005
2149.658203,-0.661095,-0.661101,-0.000006
2150.390625,-0.661095,-0.661101,-0.000006
2151.123047,-0.661095,-0.661101,-0.000006
2151.855469,-0.661095,-0.661101,-0.000006
2152.587891,-0.661095,-0.661101,-0.000006
2153.320312,-0.661095,-0.661101,-0.000006
2154.052734,-0.661095,-0.661101,-0.000006
2154.785156,-0.661095,-0.661101,-0.000006
2155.517578,-0.661095,-0.661101,-0.000006
2156.250000,-0.661095,-0.661101,-0.000006
2156.982422,-0.661095,-0.661101,-0.000006
2157.714844,-0.661095,-0.661101,-0.000006
2158.447266,-0.661095,-0.661101,-0.000005
2159.179688,-0.661095,-0.661101,-0.000006
2159.912109,-0.661095,-0.661101,-0.000006
2160.644531,-0.661095,-0.661101,-0.000005
2161.376953,-0.661095,-0.661101,-0.000006
2162.109375,-0.661095,-0.661101,-0.000005
2162.841797,-0.661095,-0.661101,-0.000005
2163.574219,-0.661095,-0.661101,-0.000006
2164.306641,-0.661095,-0.661101,-0.000006
2165.039062,-0.661095,-0.661101,-0.000006
2165.771484,-0.661095,-0.661101,-0.000005
2166.503906,-0.661095,-0.661101,-0.000006
2167.236328,-0.661095,-0.661101,-0.000006
2167.968750,-0.661095,-0.661101,-0.000005
2168.701172,-0.661095,-0.661101,-0.000006
2169.433594,-0.661095,-0.661101,-0.000006
2170.166016,-0.661095,-0.661101,-0.000006
2170.898438,-0.661095,-0.661101,-0.000006
2171.630859,-0.661095,-0.661101,-0.000006
2172.363281,-0.661095,-0.661101,-0.000006
2173.095703,-0.661095,-0.661101,-0.000006
2173.828125,-0.661095,-0.661101,-0.000006
2174.560547,-0.661095,-0.661101,-0.000006
