Frequency_Hz,Original_dB,Truncated_dB,Difference_dB
180.175781,-0.362868,-0.369570,-0.006702
180.908203,-0.329821,-0.337155,-0.007333
181.640625,-0.300435,-0.304739,-0.004304
182.373047,-0.272463,-0.272986,-0.000523
183.105469,-0.246647,-0.256080,-0.009433
183.837891,-0.225193,-0.239174,-0.013981
184.570312,-0.210586,-0.222268,-0.011682
185.302734,-0.205690,-0.206177,-0.000487
186.035156,-0.211236,-0.219147,-0.007910
186.767578,-0.224004,-0.232116,-0.008112
187.500000,-0.240792,-0.245086,-0.004294
188.232422,-0.258269,-0.258068,0.000201
188.964844,-0.273927,-0.272034,0.001894
189.697266,-0.288697,-0.286000,0.002697
190.429688,-0.302483,-0.299966,0.002517
191.162109,-0.313920,-0.313932,-0.000013
191.894531,-0.322649,-0.324080,-0.001431
192.626953,-0.330181,-0.334214,-0.004033
193.359375,-0.339674,-0.344348,-0.004673
194.091797,-0.354413,-0.354482,-0.000069
194.824219,-0.374764,-0.382798,-0.008034
195.556641,-0.400516,-0.411468,-0.010952
196.289062,-0.431783,-0.440137,-0.008354
197.021484,-0.468459,-0.468807,-0.000348
197.753906,-0.511394,-0.519862,-0.008468
198.486328,-0.561514,-0.571717,-0.010203
199.218750,-0.616999,-0.623572,-0.006573
199.951172,-0.675199,-0.675427,-0.000228
200.683594,-0.732345,-0.732459,-0.000114
201.416016,-0.788553,-0.789763,-0.001210
202.148438,-0.845484,-0.847067,-0.001583
202.880859,-0.904155,-0.904370,-0.000215
203.613281,-0.964242,-0.964894,-0.000652
204.345703,-1.024491,-1.025643,-0.001152
205.078125,-1.085100,-1.086391,-0.001291
205.810547,-1.146951,-1.147140,-0.000189
206.542969,-1.210903,-1.214700,-0.003797
207.275391,-1.277795,-1.282860,-0.005065
208.007812,-1.347735,-1.351019,-0.003284
208.740234,-1.418945,-1.419178,-0.000233
209.472656,-1.487282,-1.476730,0.010553
210.205078,-1.548987,-1.533151,0.015836
210.937500,-1.602351,-1.589572,0.012779
211.669922,-1.647416,-1.645994,0.001423
212.402344,-1.686637,-1.679582,0.007055
213.134766,-1.720242,-1.710299,0.009943
213.867188,-1.748620,-1.741017,0.007603
214.599609,-1.772719,-1.771734,0.000985
215.332031,-1.792938,-1.790311,0.002627
216.064453,-1.809352,-1.807120,0.002232
216.796875,-1.824195,-1.823929,0.000266
217.529297,-1.840653,-1.840737,-0.000084
218.261719,-1.859858,-1.864348,-0.004490
218.994141,-1.882087,-1.889089,-0.007002
219.726562,-1.908328,-1.913831,-0.005503
220.458984,-1.937831,-1.938572,-0.000741
221.191406,-1.968828,-1.972191,-0.003363
221.923828,-2.001384,-2.007476,-0.006091
222.656250,-2.036915,-2.042760,-0.005845
223.388672,-2.076517,-2.078045,-0.001528
224.121094,-2.122623,-2.126554,-0.003931
224.853516,-2.174200,-2.177839,-0.003639
225.585938,-2.227324,-2.229124,-0.001799
226.318359,-2.280237,-2.280409,-0.000171
227.050781,-2.331241,-2.327949,0.003292
