Index,Coefficient
332,-1.285151483898517e-06
333,-1.352919980490697e-06
334,-1.405642251484096e-06
335,-1.441015683667501e-06
336,-1.467340666749806e-06
337,-1.491488660576579e-06
338,-1.505788077338366e-06
339,-1.503466023677902e-06
340,-1.541640244795417e-06
341,-1.562658553666552e-06
342,-1.524260369478725e-06
343,-1.513986831014336e-06
344,-1.527437802906206e-06
345,-1.543954113003565e-06
346,-1.558630970066588e-06
347,-1.538318542770867e-06
348,-1.518632643637829e-06
349,-1.532715828034270e-06
350,-1.563186515340931e-06
351,-1.583106723046512e-06
352,-1.587980023032287e-06
353,-1.576743215991883e-06
354,-1.549422108837462e-06
355,-1.527080257801572e-06
356,-1.524268441244203e-06
357,-1.534298462502193e-06
358,-1.522547790955286e-06
359,-1.492812316428171e-06
360,-1.462248064854066e-06
361,-1.442482243874110e-06
362,-1.466467551836104e-06
363,-1.490716840635287e-06
364,-1.495156425335153e-06
365,-1.494525349698961e-06
366,-1.487342160544358e-06
367,-1.527888002783584e-06
368,-1.588382701811497e-06
369,-1.618214128029649e-06
370,-1.632863245504268e-06
371,-1.653573463045177e-06
372,-1.703429120425426e-06
373,-1.755503149070137e-06
374,-1.794487957340607e-06
375,-1.832136490520497e-06
376,-1.863435841187311e-06
377,-1.881144612525532e-06
378,-1.877068029898510e-06
379,-1.884249400063709e-06
380,-1.923575609907857e-06
381,-1.981404466278036e-06
382,-2.029422830673866e-06
383,-2.034776798609528e-06
384,-2.042000232904684e-06
385,-2.064078216790222e-06
386,-2.075492147923796e-06
387,-2.091428314088262e-06
388,-2.126776962541044e-06
389,-2.176716179747018e-06
390,-2.211839500887436e-06
391,-2.215660060755908e-06
392,-2.220709347966476e-06
393,-2.239122750324896e-06
394,-2.240623189209145e-06
395,-2.222531747975154e-06
396,-2.203536269007600e-06
397,-2.194932449128828e-06
398,-2.209612830483820e-06
399,-2.208365685874014e-06
400,-2.195591605413938e-06
401,-2.207566922152182e-06
402,-2.201304823756800e-06
403,-2.186929577874253e-06
404,-2.174931978515815e-06
405,-2.143846813851269e-06
406,-2.117736130458070e-06
407,-2.112693209710415e-06
408,-2.140241804227117e-06
409,-2.180285491704126e-06
410,-2.204106976932962e-06
411,-2.208743126175250e-06
412,-2.186475057897042e-06
413,-2.141312279491103e-06
414,-2.082586206597625e-06
415,-2.058088284684345e-06
416,-2.075753855024232e-06
417,-2.091280293825548e-06
418,-2.111411731675616e-06
419,-2.124935917890980e-06
420,-2.126686240444542e-06
421,-2.130457005478092e-06
422,-2.142756784451194e-06
423,-2.165375462936936e-06
424,-2.163711769753718e-06
425,-2.152296701751766e-06
426,-2.151371290892712e-06
427,-2.148743533325614e-06
428,-2.169109848182416e-06
429,-2.206691533501726e-06
430,-2.225364141850150e-06
431,-2.237643684566137e-06
432,-2.272050096507883e-06
433,-2.274834741911036e-06
434,-2.242554273834685e-06
435,-2.246266831207322e-06
436,-2.285742766616750e-06
437,-2.323591161257355e-06
438,-2.332449867026298e-06
439,-2.333713382540736e-06
440,-2.367882643738994e-06
441,-2.416834149698843e-06
442,-2.461930762365228e-06
443,-2.469175115038524e-06
444,-2.456653646731866e-06
445,-2.481089495631750e-06
446,-2.508110355847748e-06
447,-2.526880280129262e-06
448,-2.526258867874276e-06
449,-2.502067673049169e-06
450,-2.498827370800427e-06
451,-2.507473936930182e-06
452,-2.496760998837999e-06
453,-2.492189196345862e-06
454,-2.497028617653996e-06
455,-2.492729208825040e-06
456,-2.487629444658523e-06
457,-2.481647243257612e-06
458,-2.485446202626918e-06
459,-2.497946979929111e-06
460,-2.500504479030496e-06
461,-2.521872602301301e-06
462,-2.544205699450686e-06
463,-2.547534904806525e-06
464,-2.565979684732156e-06
465,-2.594455963844666e-06
466,-2.643332891238970e-06
467,-2.681149908312364e-06
468,-2.685554136405699e-06
469,-2.698066282391665e-06
470,-2.693185479074600e-06
471,-2.686204879864817e-06
